file,status,rows_parsed,rows_loaded,error_limit,errors_seen,first_error,first_error_line,first_error_character,first_error_column_name
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203239_part_00120.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184229_part_00016.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_195622_part_00003.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161311_part_00012.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184241_part_00022.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161326_part_00019.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184259_part_00031.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203430_part_00170.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_195636_part_00011.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161252_part_00003.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_195649_part_00019.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161340_part_00025.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-22/lead_activities_raw_20260622_161654_part_00002.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203407_part_00159.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184239_part_00021.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203423_part_00167.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200309_part_00236.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203443_part_00178.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200328_part_00245.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184256_part_00029.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203438_part_00175.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203452_part_00183.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200348_part_00256.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-18/lead_activities_raw_20260618_184312_part_00037.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203155_part_00101.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200116_part_00175.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203142_part_00095.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200305_part_00234.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203214_part_00109.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161309_part_00011.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203159_part_00103.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200320_part_00241.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161320_part_00016.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203216_part_00110.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/load_date=2026-06-14/lead_activities_raw_20260614_200335_part_00249.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=full/lead_activities_raw_20260707_203235_part_00118.json,LOADED,1000,1000,1000,0,,,,
s3://sales-analytics-raw-aqib-test/lead_activities_raw/load_type=incremental/load_date=2026-06-25/lead_activities_raw_20260625_161342_part_00026.json,LOADED,1000,1000,1000,0,,,,
