file,status,rows_parsed,rows_loaded,error_limit,errors_seen,first_error,first_error_line,first_error_character,first_error_column_name
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00049.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00060.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00072.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00077.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00085.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00093.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00100.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00106.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00112.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00121.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00127.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00140.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00147.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00156.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00162.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00170.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00176.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00183.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00005.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00015.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00023.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00028.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00039.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00046.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00054.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00063.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00068.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00076.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00084.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00092.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00102.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00110.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00119.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00128.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00136.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00146.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00154.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00166.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00172.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00185.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00001.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00009.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00018.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00027.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00033.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00041.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00050.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00062.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00067.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00075.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00081.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00089.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00097.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00105.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00114.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00122.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00129.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00135.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00144.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00153.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00161.json,LOADED,1000,1000,1,0,,,,
